"X","Y"
564436.600676132,6228769.57392597
584436.600676132,6228769.57392597
604436.600676132,6228769.57392597
624436.600676132,6228769.57392597
644436.600676132,6228769.57392597
664436.600676132,6228769.57392597
684436.600676132,6228769.57392597
704436.600676132,6228769.57392597
724436.600676132,6228769.57392597
744436.600676132,6228769.57392597
764436.600676132,6228769.57392597
-15563.3993238684,6248769.57392597
4436.60067613155,6248769.57392597
24436.6006761316,6248769.57392597
44436.6006761316,6248769.57392597
64436.6006761316,6248769.57392597
84436.6006761316,6248769.57392597
104436.600676132,6248769.57392597
124436.600676132,6248769.57392597
144436.600676132,6248769.57392597
164436.600676132,6248769.57392597
184436.600676132,6248769.57392597
204436.600676132,6248769.57392597
224436.600676132,6248769.57392597
244436.600676132,6248769.57392597
264436.600676132,6248769.57392597
284436.600676132,6248769.57392597
304436.600676132,6248769.57392597
324436.600676132,6248769.57392597
344436.600676132,6248769.57392597
364436.600676132,6248769.57392597
384436.600676132,6248769.57392597
404436.600676132,6248769.57392597
424436.600676132,6248769.57392597
444436.600676132,6248769.57392597
464436.600676132,6248769.57392597
484436.600676132,6248769.57392597
504436.600676132,6248769.57392597
524436.600676132,6248769.57392597
544436.600676132,6248769.57392597
564436.600676132,6248769.57392597
584436.600676132,6248769.57392597
604436.600676132,6248769.57392597
624436.600676132,6248769.57392597
644436.600676132,6248769.57392597
664436.600676132,6248769.57392597
684436.600676132,6248769.57392597
704436.600676132,6248769.57392597
724436.600676132,6248769.57392597
744436.600676132,6248769.57392597
764436.600676132,6248769.57392597
784436.600676132,6248769.57392597
-15563.3993238684,6268769.57392597
4436.60067613155,6268769.57392597
24436.6006761316,6268769.57392597
44436.6006761316,6268769.57392597
64436.6006761316,6268769.57392597
84436.6006761316,6268769.57392597
104436.600676132,6268769.57392597
124436.600676132,6268769.57392597
144436.600676132,6268769.57392597
164436.600676132,6268769.57392597
184436.600676132,6268769.57392597
204436.600676132,6268769.57392597
224436.600676132,6268769.57392597
244436.600676132,6268769.57392597
264436.600676132,6268769.57392597
284436.600676132,6268769.57392597
304436.600676132,6268769.57392597
324436.600676132,6268769.57392597
344436.600676132,6268769.57392597
364436.600676132,6268769.57392597
384436.600676132,6268769.57392597
404436.600676132,6268769.57392597
424436.600676132,6268769.57392597
444436.600676132,6268769.57392597
464436.600676132,6268769.57392597
484436.600676132,6268769.57392597
504436.600676132,6268769.57392597
524436.600676132,6268769.57392597
544436.600676132,6268769.57392597
564436.600676132,6268769.57392597
584436.600676132,6268769.57392597
604436.600676132,6268769.57392597
624436.600676132,6268769.57392597
644436.600676132,6268769.57392597
664436.600676132,6268769.57392597
684436.600676132,6268769.57392597
704436.600676132,6268769.57392597
724436.600676132,6268769.57392597
744436.600676132,6268769.57392597
764436.600676132,6268769.57392597
784436.600676132,6268769.57392597
804436.600676132,6268769.57392597
-15563.3993238684,6288769.57392597
4436.60067613155,6288769.57392597
24436.6006761316,6288769.57392597
44436.6006761316,6288769.57392597
64436.6006761316,6288769.57392597
84436.6006761316,6288769.57392597
104436.600676132,6288769.57392597
124436.600676132,6288769.57392597
144436.600676132,6288769.57392597
164436.600676132,6288769.57392597
184436.600676132,6288769.57392597
204436.600676132,6288769.57392597
224436.600676132,6288769.57392597
244436.600676132,6288769.57392597
264436.600676132,6288769.57392597
284436.600676132,6288769.57392597
304436.600676132,6288769.57392597
324436.600676132,6288769.57392597
344436.600676132,6288769.57392597
364436.600676132,6288769.57392597
384436.600676132,6288769.57392597
404436.600676132,6288769.57392597
424436.600676132,6288769.57392597
444436.600676132,6288769.57392597
464436.600676132,6288769.57392597
484436.600676132,6288769.57392597
504436.600676132,6288769.57392597
524436.600676132,6288769.57392597
544436.600676132,6288769.57392597
564436.600676132,6288769.57392597
584436.600676132,6288769.57392597
604436.600676132,6288769.57392597
624436.600676132,6288769.57392597
644436.600676132,6288769.57392597
664436.600676132,6288769.57392597
684436.600676132,6288769.57392597
704436.600676132,6288769.57392597
724436.600676132,6288769.57392597
744436.600676132,6288769.57392597
764436.600676132,6288769.57392597
784436.600676132,6288769.57392597
804436.600676132,6288769.57392597
-15563.3993238684,6308769.57392597
4436.60067613155,6308769.57392597
24436.6006761316,6308769.57392597
44436.6006761316,6308769.57392597
64436.6006761316,6308769.57392597
84436.6006761316,6308769.57392597
104436.600676132,6308769.57392597
124436.600676132,6308769.57392597
144436.600676132,6308769.57392597
164436.600676132,6308769.57392597
184436.600676132,6308769.57392597
204436.600676132,6308769.57392597
224436.600676132,6308769.57392597
244436.600676132,6308769.57392597
264436.600676132,6308769.57392597
284436.600676132,6308769.57392597
304436.600676132,6308769.57392597
324436.600676132,6308769.57392597
344436.600676132,6308769.57392597
364436.600676132,6308769.57392597
384436.600676132,6308769.57392597
404436.600676132,6308769.57392597
424436.600676132,6308769.57392597
444436.600676132,6308769.57392597
464436.600676132,6308769.57392597
484436.600676132,6308769.57392597
504436.600676132,6308769.57392597
524436.600676132,6308769.57392597
544436.600676132,6308769.57392597
564436.600676132,6308769.57392597
584436.600676132,6308769.57392597
604436.600676132,6308769.57392597
624436.600676132,6308769.57392597
644436.600676132,6308769.57392597
664436.600676132,6308769.57392597
684436.600676132,6308769.57392597
704436.600676132,6308769.57392597
724436.600676132,6308769.57392597
744436.600676132,6308769.57392597
764436.600676132,6308769.57392597
784436.600676132,6308769.57392597
804436.600676132,6308769.57392597
824436.600676132,6308769.57392597
-15563.3993238684,6328769.57392597
4436.60067613155,6328769.57392597
24436.6006761316,6328769.57392597
44436.6006761316,6328769.57392597
64436.6006761316,6328769.57392597
84436.6006761316,6328769.57392597
104436.600676132,6328769.57392597
124436.600676132,6328769.57392597
144436.600676132,6328769.57392597
164436.600676132,6328769.57392597
184436.600676132,6328769.57392597
204436.600676132,6328769.57392597
224436.600676132,6328769.57392597
244436.600676132,6328769.57392597
264436.600676132,6328769.57392597
284436.600676132,6328769.57392597
304436.600676132,6328769.57392597
324436.600676132,6328769.57392597
344436.600676132,6328769.57392597
364436.600676132,6328769.57392597
384436.600676132,6328769.57392597
404436.600676132,6328769.57392597
424436.600676132,6328769.57392597
444436.600676132,6328769.57392597
464436.600676132,6328769.57392597
484436.600676132,6328769.57392597
504436.600676132,6328769.57392597
524436.600676132,6328769.57392597
544436.600676132,6328769.57392597
564436.600676132,6328769.57392597
584436.600676132,6328769.57392597
604436.600676132,6328769.57392597
624436.600676132,6328769.57392597
644436.600676132,6328769.57392597
664436.600676132,6328769.57392597
684436.600676132,6328769.57392597
704436.600676132,6328769.57392597
724436.600676132,6328769.57392597
744436.600676132,6328769.57392597
764436.600676132,6328769.57392597
784436.600676132,6328769.57392597
804436.600676132,6328769.57392597
824436.600676132,6328769.57392597
844436.600676132,6328769.57392597
-15563.3993238684,6348769.57392597
4436.60067613155,6348769.57392597
24436.6006761316,6348769.57392597
44436.6006761316,6348769.57392597
64436.6006761316,6348769.57392597
84436.6006761316,6348769.57392597
104436.600676132,6348769.57392597
124436.600676132,6348769.57392597
144436.600676132,6348769.57392597
164436.600676132,6348769.57392597
184436.600676132,6348769.57392597
204436.600676132,6348769.57392597
224436.600676132,6348769.57392597
244436.600676132,6348769.57392597
264436.600676132,6348769.57392597
284436.600676132,6348769.57392597
304436.600676132,6348769.57392597
324436.600676132,6348769.57392597
344436.600676132,6348769.57392597
364436.600676132,6348769.57392597
384436.600676132,6348769.57392597
404436.600676132,6348769.57392597
424436.600676132,6348769.57392597
444436.600676132,6348769.57392597
464436.600676132,6348769.57392597
484436.600676132,6348769.57392597
504436.600676132,6348769.57392597
524436.600676132,6348769.57392597
544436.600676132,6348769.57392597
564436.600676132,6348769.57392597
584436.600676132,6348769.57392597
604436.600676132,6348769.57392597
624436.600676132,6348769.57392597
644436.600676132,6348769.57392597
664436.600676132,6348769.57392597
684436.600676132,6348769.57392597
704436.600676132,6348769.57392597
724436.600676132,6348769.57392597
744436.600676132,6348769.57392597
764436.600676132,6348769.57392597
784436.600676132,6348769.57392597
804436.600676132,6348769.57392597
824436.600676132,6348769.57392597
844436.600676132,6348769.57392597
864436.600676132,6348769.57392597
-15563.3993238684,6368769.57392597
4436.60067613155,6368769.57392597
24436.6006761316,6368769.57392597
44436.6006761316,6368769.57392597
64436.6006761316,6368769.57392597
84436.6006761316,6368769.57392597
104436.600676132,6368769.57392597
124436.600676132,6368769.57392597
144436.600676132,6368769.57392597
164436.600676132,6368769.57392597
184436.600676132,6368769.57392597
204436.600676132,6368769.57392597
224436.600676132,6368769.57392597
244436.600676132,6368769.57392597
264436.600676132,6368769.57392597
284436.600676132,6368769.57392597
304436.600676132,6368769.57392597
324436.600676132,6368769.57392597
344436.600676132,6368769.57392597
364436.600676132,6368769.57392597
384436.600676132,6368769.57392597
404436.600676132,6368769.57392597
424436.600676132,6368769.57392597
444436.600676132,6368769.57392597
464436.600676132,6368769.57392597
484436.600676132,6368769.57392597
504436.600676132,6368769.57392597
524436.600676132,6368769.57392597
544436.600676132,6368769.57392597
564436.600676132,6368769.57392597
584436.600676132,6368769.57392597
604436.600676132,6368769.57392597
624436.600676132,6368769.57392597
644436.600676132,6368769.57392597
664436.600676132,6368769.57392597
684436.600676132,6368769.57392597
704436.600676132,6368769.57392597
724436.600676132,6368769.57392597
744436.600676132,6368769.57392597
764436.600676132,6368769.57392597
784436.600676132,6368769.57392597
804436.600676132,6368769.57392597
824436.600676132,6368769.57392597
844436.600676132,6368769.57392597
864436.600676132,6368769.57392597
-15563.3993238684,6388769.57392597
4436.60067613155,6388769.57392597
24436.6006761316,6388769.57392597
44436.6006761316,6388769.57392597
64436.6006761316,6388769.57392597
84436.6006761316,6388769.57392597
104436.600676132,6388769.57392597
124436.600676132,6388769.57392597
144436.600676132,6388769.57392597
164436.600676132,6388769.57392597
184436.600676132,6388769.57392597
204436.600676132,6388769.57392597
224436.600676132,6388769.57392597
244436.600676132,6388769.57392597
264436.600676132,6388769.57392597
284436.600676132,6388769.57392597
304436.600676132,6388769.57392597
324436.600676132,6388769.57392597
344436.600676132,6388769.57392597
364436.600676132,6388769.57392597
384436.600676132,6388769.57392597
404436.600676132,6388769.57392597
424436.600676132,6388769.57392597
444436.600676132,6388769.57392597
464436.600676132,6388769.57392597
484436.600676132,6388769.57392597
504436.600676132,6388769.57392597
524436.600676132,6388769.57392597
544436.600676132,6388769.57392597
564436.600676132,6388769.57392597
584436.600676132,6388769.57392597
604436.600676132,6388769.57392597
624436.600676132,6388769.57392597
644436.600676132,6388769.57392597
664436.600676132,6388769.57392597
684436.600676132,6388769.57392597
704436.600676132,6388769.57392597
724436.600676132,6388769.57392597
744436.600676132,6388769.57392597
764436.600676132,6388769.57392597
784436.600676132,6388769.57392597
804436.600676132,6388769.57392597
824436.600676132,6388769.57392597
844436.600676132,6388769.57392597
864436.600676132,6388769.57392597
884436.600676132,6388769.57392597
-15563.3993238684,6408769.57392597
4436.60067613155,6408769.57392597
24436.6006761316,6408769.57392597
44436.6006761316,6408769.57392597
64436.6006761316,6408769.57392597
84436.6006761316,6408769.57392597
104436.600676132,6408769.57392597
124436.600676132,6408769.57392597
144436.600676132,6408769.57392597
164436.600676132,6408769.57392597
184436.600676132,6408769.57392597
204436.600676132,6408769.57392597
224436.600676132,6408769.57392597
244436.600676132,6408769.57392597
264436.600676132,6408769.57392597
284436.600676132,6408769.57392597
304436.600676132,6408769.57392597
324436.600676132,6408769.57392597
344436.600676132,6408769.57392597
364436.600676132,6408769.57392597
384436.600676132,6408769.57392597
404436.600676132,6408769.57392597
424436.600676132,6408769.57392597
444436.600676132,6408769.57392597
464436.600676132,6408769.57392597
484436.600676132,6408769.57392597
504436.600676132,6408769.57392597
524436.600676132,6408769.57392597
544436.600676132,6408769.57392597
564436.600676132,6408769.57392597
584436.600676132,6408769.57392597
604436.600676132,6408769.57392597
624436.600676132,6408769.57392597
644436.600676132,6408769.57392597
664436.600676132,6408769.57392597
684436.600676132,6408769.57392597
704436.600676132,6408769.57392597
724436.600676132,6408769.57392597
744436.600676132,6408769.57392597
764436.600676132,6408769.57392597
784436.600676132,6408769.57392597
804436.600676132,6408769.57392597
824436.600676132,6408769.57392597
844436.600676132,6408769.57392597
864436.600676132,6408769.57392597
884436.600676132,6408769.57392597
-15563.3993238684,6428769.57392597
4436.60067613155,6428769.57392597
24436.6006761316,6428769.57392597
44436.6006761316,6428769.57392597
64436.6006761316,6428769.57392597
84436.6006761316,6428769.57392597
104436.600676132,6428769.57392597
124436.600676132,6428769.57392597
144436.600676132,6428769.57392597
164436.600676132,6428769.57392597
184436.600676132,6428769.57392597
204436.600676132,6428769.57392597
224436.600676132,6428769.57392597
244436.600676132,6428769.57392597
264436.600676132,6428769.57392597
284436.600676132,6428769.57392597
304436.600676132,6428769.57392597
324436.600676132,6428769.57392597
344436.600676132,6428769.57392597
364436.600676132,6428769.57392597
384436.600676132,6428769.57392597
404436.600676132,6428769.57392597
424436.600676132,6428769.57392597
444436.600676132,6428769.57392597
464436.600676132,6428769.57392597
484436.600676132,6428769.57392597
504436.600676132,6428769.57392597
524436.600676132,6428769.57392597
544436.600676132,6428769.57392597
564436.600676132,6428769.57392597
584436.600676132,6428769.57392597
604436.600676132,6428769.57392597
624436.600676132,6428769.57392597
644436.600676132,6428769.57392597
664436.600676132,6428769.57392597
684436.600676132,6428769.57392597
704436.600676132,6428769.57392597
724436.600676132,6428769.57392597
744436.600676132,6428769.57392597
764436.600676132,6428769.57392597
784436.600676132,6428769.57392597
804436.600676132,6428769.57392597
824436.600676132,6428769.57392597
844436.600676132,6428769.57392597
-35563.3993238684,6448769.57392597
-15563.3993238684,6448769.57392597
4436.60067613155,6448769.57392597
24436.6006761316,6448769.57392597
44436.6006761316,6448769.57392597
64436.6006761316,6448769.57392597
84436.6006761316,6448769.57392597
104436.600676132,6448769.57392597
124436.600676132,6448769.57392597
144436.600676132,6448769.57392597
164436.600676132,6448769.57392597
184436.600676132,6448769.57392597
204436.600676132,6448769.57392597
224436.600676132,6448769.57392597
244436.600676132,6448769.57392597
264436.600676132,6448769.57392597
284436.600676132,6448769.57392597
304436.600676132,6448769.57392597
324436.600676132,6448769.57392597
344436.600676132,6448769.57392597
364436.600676132,6448769.57392597
384436.600676132,6448769.57392597
404436.600676132,6448769.57392597
424436.600676132,6448769.57392597
444436.600676132,6448769.57392597
464436.600676132,6448769.57392597
484436.600676132,6448769.57392597
504436.600676132,6448769.57392597
524436.600676132,6448769.57392597
544436.600676132,6448769.57392597
564436.600676132,6448769.57392597
584436.600676132,6448769.57392597
604436.600676132,6448769.57392597
624436.600676132,6448769.57392597
644436.600676132,6448769.57392597
664436.600676132,6448769.57392597
684436.600676132,6448769.57392597
704436.600676132,6448769.57392597
724436.600676132,6448769.57392597
744436.600676132,6448769.57392597
764436.600676132,6448769.57392597
784436.600676132,6448769.57392597
804436.600676132,6448769.57392597
824436.600676132,6448769.57392597
-35563.3993238684,6468769.57392597
-15563.3993238684,6468769.57392597
4436.60067613155,6468769.57392597
24436.6006761316,6468769.57392597
44436.6006761316,6468769.57392597
64436.6006761316,6468769.57392597
84436.6006761316,6468769.57392597
104436.600676132,6468769.57392597
124436.600676132,6468769.57392597
144436.600676132,6468769.57392597
164436.600676132,6468769.57392597
184436.600676132,6468769.57392597
204436.600676132,6468769.57392597
224436.600676132,6468769.57392597
244436.600676132,6468769.57392597
264436.600676132,6468769.57392597
284436.600676132,6468769.57392597
304436.600676132,6468769.57392597
324436.600676132,6468769.57392597
344436.600676132,6468769.57392597
364436.600676132,6468769.57392597
384436.600676132,6468769.57392597
404436.600676132,6468769.57392597
424436.600676132,6468769.57392597
444436.600676132,6468769.57392597
464436.600676132,6468769.57392597
484436.600676132,6468769.57392597
504436.600676132,6468769.57392597
524436.600676132,6468769.57392597
544436.600676132,6468769.57392597
564436.600676132,6468769.57392597
584436.600676132,6468769.57392597
604436.600676132,6468769.57392597
624436.600676132,6468769.57392597
644436.600676132,6468769.57392597
664436.600676132,6468769.57392597
684436.600676132,6468769.57392597
704436.600676132,6468769.57392597
724436.600676132,6468769.57392597
744436.600676132,6468769.57392597
764436.600676132,6468769.57392597
784436.600676132,6468769.57392597
804436.600676132,6468769.57392597
-35563.3993238684,6488769.57392597
-15563.3993238684,6488769.57392597
4436.60067613155,6488769.57392597
24436.6006761316,6488769.57392597
44436.6006761316,6488769.57392597
64436.6006761316,6488769.57392597
84436.6006761316,6488769.57392597
104436.600676132,6488769.57392597
124436.600676132,6488769.57392597
144436.600676132,6488769.57392597
164436.600676132,6488769.57392597
184436.600676132,6488769.57392597
